Model,Pipeline,Feature,Feature_Type,AUC_Drop,Base_AUC
HyperTMO,CTGAN,SMARCA4,Gene,0.0030903790087464245,0.827259475218659
HyperTMO,CTGAN,GRIN2A,Gene,2.915451895048049e-05,0.827259475218659
HyperTMO,CTGAN,IDH2,Gene,0.0011224489795918836,0.827259475218659
HyperTMO,CTGAN,FAT4,Gene,-0.0011953352769679016,0.827259475218659
HyperTMO,CTGAN,PDGFRA,Gene,-0.002769679300291472,0.827259475218659
HyperTMO,CTGAN,Age_at_diagnosis,Clinical,0.30622448979591843,0.827259475218659
HyperTMO,CTGAN,Gender,Clinical,0.0005393586005831286,0.827259475218659
HyperTMO,CTGAN,Race,Clinical,0.0016909620991254037,0.827259475218659
HyperTMO,ROS,IDH1,Gene,0.02096209912536453,0.838192419825073
HyperTMO,ROS,TP53,Gene,0.00838192419825079,0.838192419825073
HyperTMO,ROS,ATRX,Gene,0.006938775510204165,0.838192419825073
HyperTMO,ROS,PTEN,Gene,0.00661807580174939,0.838192419825073
HyperTMO,ROS,EGFR,Gene,0.004723032069970934,0.838192419825073
HyperTMO,ROS,CIC,Gene,0.003688046647230414,0.838192419825073
HyperTMO,ROS,MUC16,Gene,0.002653061224489872,0.838192419825073
HyperTMO,ROS,PIK3CA,Gene,0.00017492711370271642,0.838192419825073
HyperTMO,ROS,NF1,Gene,0.0005102040816327591,0.838192419825073
HyperTMO,ROS,PIK3R1,Gene,0.004591836734693977,0.838192419825073
HyperTMO,ROS,FUBP1,Gene,0.0007142857142858006,0.838192419825073
HyperTMO,ROS,RB1,Gene,-0.0014139941690961334,0.838192419825073
HyperTMO,ROS,NOTCH1,Gene,0.0005539358600584298,0.838192419825073
HyperTMO,ROS,BCOR,Gene,-4.373177842559306e-05,0.838192419825073
HyperTMO,ROS,CSMD3,Gene,0.00030612244897966213,0.838192419825073
HyperTMO,ROS,SMARCA4,Gene,0.000320699708454919,0.838192419825073
HyperTMO,ROS,GRIN2A,Gene,0.0005102040816327257,0.838192419825073
HyperTMO,ROS,IDH2,Gene,0.0005539358600583965,0.838192419825073
HyperTMO,ROS,FAT4,Gene,0.0010787172011663016,0.838192419825073
HyperTMO,ROS,PDGFRA,Gene,0.0011588921282799426,0.838192419825073
HyperTMO,ROS,Age_at_diagnosis,Clinical,0.3073615160349855,0.838192419825073
HyperTMO,ROS,Gender,Clinical,0.01065597667638497,0.838192419825073
HyperTMO,ROS,Race,Clinical,0.008338192419825141,0.838192419825073
RGCN,No Balancing,IDH1,Gene,0.005233236151603626,0.814723032069971
RGCN,No Balancing,TP53,Gene,0.002448979591836864,0.814723032069971
RGCN,No Balancing,ATRX,Gene,0.005845481049562817,0.814723032069971
RGCN,No Balancing,PTEN,Gene,0.002376093294460757,0.814723032069971
RGCN,No Balancing,EGFR,Gene,-0.0010641399416908115,0.814723032069971
RGCN,No Balancing,CIC,Gene,0.0032653061224491076,0.814723032069971
RGCN,No Balancing,MUC16,Gene,0.0021137026239068215,0.814723032069971
RGCN,No Balancing,PIK3CA,Gene,0.0033965014577260868,0.814723032069971
RGCN,No Balancing,NF1,Gene,0.001384839650145897,0.814723032069971
RGCN,No Balancing,PIK3R1,Gene,0.0009037900874636629,0.814723032069971
RGCN,No Balancing,FUBP1,Gene,-0.0005393586005830065,0.814723032069971
RGCN,No Balancing,RB1,Gene,-0.0018804664723030772,0.814723032069971
RGCN,No Balancing,NOTCH1,Gene,-0.0003061224489794512,0.814723032069971
RGCN,No Balancing,BCOR,Gene,-0.001763848396501322,0.814723032069971
RGCN,No Balancing,CSMD3,Gene,-0.00017492711370250546,0.814723032069971
RGCN,No Balancing,SMARCA4,Gene,-0.0003206997084546748,0.814723032069971
RGCN,No Balancing,GRIN2A,Gene,0.0014139941690963665,0.814723032069971
RGCN,No Balancing,IDH2,Gene,-0.000422740524781251,0.814723032069971
RGCN,No Balancing,FAT4,Gene,-1.4577259475090365e-05,0.814723032069971
RGCN,No Balancing,PDGFRA,Gene,-8.746355685119722e-05,0.814723032069971
RGCN,No Balancing,Age_at_diagnosis,Clinical,0.30568513119533547,0.814723032069971
RGCN,No Balancing,Gender,Clinical,0.009125364431486992,0.814723032069971
RGCN,No Balancing,Race,Clinical,0.015481049562682347,0.814723032069971
RGCN,SMOTE,IDH1,Gene,-0.0036734693877551127,0.8166180758017493
RGCN,SMOTE,TP53,Gene,-0.002696793002915421,0.8166180758017493
RGCN,SMOTE,ATRX,Gene,-0.005758017492711365,0.8166180758017493
RGCN,SMOTE,PTEN,Gene,-0.001793002915451891,0.8166180758017493
RGCN,SMOTE,EGFR,Gene,-0.001734693877551019,0.8166180758017493
RGCN,SMOTE,CIC,Gene,-0.0003061224489795733,0.8166180758017493
RGCN,SMOTE,MUC16,Gene,-0.0043148688046646955,0.8166180758017493
RGCN,SMOTE,PIK3CA,Gene,0.0021428571428571686,0.8166180758017493
RGCN,SMOTE,NF1,Gene,-0.002274052478134103,0.8166180758017493
RGCN,SMOTE,PIK3R1,Gene,-0.001457725947521893,0.8166180758017493
RGCN,SMOTE,FUBP1,Gene,-0.0001895043731778401,0.8166180758017493
RGCN,SMOTE,RB1,Gene,-0.0018950437317784119,0.8166180758017493
RGCN,SMOTE,NOTCH1,Gene,-0.00010204081632650964,0.8166180758017493
RGCN,SMOTE,BCOR,Gene,-0.002157434402332359,0.8166180758017493
RGCN,SMOTE,CSMD3,Gene,-0.0001603498542273596,0.8166180758017493
RGCN,SMOTE,SMARCA4,Gene,-0.004358600583090355,0.8166180758017493
RGCN,SMOTE,GRIN2A,Gene,-0.0026384839650145818,0.8166180758017493
RGCN,SMOTE,IDH2,Gene,-0.00026239067055390254,0.8166180758017493
RGCN,SMOTE,FAT4,Gene,-0.00023323615160345535,0.8166180758017493
RGCN,SMOTE,PDGFRA,Gene,-0.0008746355685131157,0.8166180758017493
RGCN,SMOTE,Age_at_diagnosis,Clinical,0.31300291545189507,0.8166180758017493
RGCN,SMOTE,Gender,Clinical,0.00027696793002914835,0.8166180758017493
RGCN,SMOTE,Race,Clinical,-0.007332361516034958,0.8166180758017493
RGCN,CTGAN,IDH1,Gene,0.0007725947521866839,0.8240524781341109
RGCN,CTGAN,TP53,Gene,0.004577259475218709,0.8240524781341109
RGCN,CTGAN,ATRX,Gene,0.0018221574344023939,0.8240524781341109
RGCN,CTGAN,PTEN,Gene,0.0027113702623907665,0.8240524781341109
RGCN,CTGAN,EGFR,Gene,0.0029300291545190315,0.8240524781341109
RGCN,CTGAN,CIC,Gene,0.0008600583090380365,0.8240524781341109
RGCN,CTGAN,MUC16,Gene,0.002361516034985467,0.8240524781341109
RGCN,CTGAN,PIK3CA,Gene,-8.746355685121943e-05,0.8240524781341109
RGCN,CTGAN,NF1,Gene,-0.0006268221574343147,0.8240524781341109
RGCN,CTGAN,PIK3R1,Gene,0.0015306122448980775,0.8240524781341109
RGCN,CTGAN,FUBP1,Gene,-0.001078717201166135,0.8240524781341109
RGCN,CTGAN,RB1,Gene,-0.00011661807580164441,0.8240524781341109
RGCN,CTGAN,NOTCH1,Gene,-0.0003206997084547303,0.8240524781341109
RGCN,CTGAN,BCOR,Gene,0.0013119533527697902,0.8240524781341109
RGCN,CTGAN,CSMD3,Gene,-0.0014431486880465583,0.8240524781341109
RGCN,CTGAN,SMARCA4,Gene,0.0009766763848397364,0.8240524781341109
