auc,accuracy,precision,recall,recall_0,f1,fold,threshold,Model,Pipeline
0.9251012145748987,0.8962962962962963,0.8412698412698413,0.9298245614035088,0.8717948717948718,0.8833333333333333,1,0.4500000000000001,VEGN,No Balancing
0.9260531135531136,0.8731343283582089,0.8,0.9285714285714286,0.8333333333333334,0.859504132231405,2,0.4500000000000001,VEGN,No Balancing
0.905448717948718,0.8507462686567164,0.86,0.7678571428571429,0.9102564102564102,0.8113207547169812,3,0.48000000000000015,VEGN,No Balancing
0.9441391941391942,0.8880597014925373,0.8153846153846154,0.9464285714285714,0.8461538461538461,0.8760330578512396,4,0.48000000000000015,VEGN,No Balancing
0.9207108680792891,0.8656716417910447,0.7746478873239436,0.9649122807017544,0.7922077922077922,0.859375,5,0.4200000000000001,VEGN,No Balancing
0.9298245614035088,0.8814814814814815,0.8253968253968254,0.9122807017543859,0.8589743589743589,0.8666666666666667,1,0.36000000000000004,FastHGTConv,No Balancing
0.9212454212454213,0.8955223880597015,0.875,0.875,0.9102564102564102,0.875,2,0.4400000000000001,FastHGTConv,No Balancing
0.9031593406593407,0.8582089552238806,0.7936507936507936,0.8928571428571429,0.8333333333333334,0.8403361344537815,3,0.4100000000000001,FastHGTConv,No Balancing
0.9478021978021978,0.9029850746268657,0.8524590163934426,0.9285714285714286,0.8846153846153846,0.8888888888888888,4,0.5300000000000002,FastHGTConv,No Balancing
0.9341535657325131,0.8731343283582089,0.8125,0.9122807017543859,0.8441558441558441,0.859504132231405,5,0.4200000000000001,FastHGTConv,No Balancing
0.8297345928924876,0.7777777777777778,0.7213114754098361,0.7719298245614035,0.782051282051282,0.7457627118644068,1,0.5300000000000002,SGNN,No Balancing
0.9164377289377289,0.8731343283582089,0.819672131147541,0.8928571428571429,0.8589743589743589,0.8547008547008547,2,0.4200000000000001,SGNN,No Balancing
0.8509615384615385,0.8208955223880597,0.7857142857142857,0.7857142857142857,0.8461538461538461,0.7857142857142857,3,0.6000000000000003,SGNN,No Balancing
0.8976648351648352,0.8432835820895522,0.7777777777777778,0.875,0.8205128205128205,0.8235294117647058,4,0.5400000000000003,SGNN,No Balancing
0.9072681704260651,0.8582089552238806,0.8518518518518519,0.8070175438596491,0.8961038961038961,0.8288288288288288,5,0.5200000000000002,SGNN,No Balancing
0.9109311740890689,0.8888888888888888,0.85,0.8947368421052632,0.8846153846153846,0.8717948717948718,1,0.49000000000000016,CrossAttnGNN,No Balancing
0.9210164835164836,0.8880597014925373,0.8596491228070176,0.875,0.8974358974358975,0.8672566371681416,2,0.5200000000000002,CrossAttnGNN,No Balancing
0.9132326007326007,0.8656716417910447,0.8166666666666667,0.875,0.8589743589743589,0.8448275862068966,3,0.5700000000000003,CrossAttnGNN,No Balancing
0.9404761904761905,0.8955223880597015,0.85,0.9107142857142857,0.8846153846153846,0.8793103448275862,4,0.5100000000000002,CrossAttnGNN,No Balancing
0.9079516974253816,0.8880597014925373,0.8181818181818182,0.9473684210526315,0.8441558441558441,0.8780487804878049,5,0.48000000000000015,CrossAttnGNN,No Balancing
0.9282501124606388,0.8962962962962963,0.8412698412698413,0.9298245614035088,0.8717948717948718,0.8833333333333333,1,0.4200000000000001,HeteroGATv2,SMOTE
0.9269688644688644,0.8955223880597015,0.8620689655172413,0.8928571428571429,0.8974358974358975,0.8771929824561403,2,0.48000000000000015,HeteroGATv2,SMOTE
0.9043040293040293,0.8507462686567164,0.7727272727272727,0.9107142857142857,0.8076923076923077,0.8360655737704918,3,0.4400000000000001,HeteroGATv2,SMOTE
0.9452838827838828,0.8955223880597015,0.875,0.875,0.9102564102564102,0.875,4,0.5800000000000003,HeteroGATv2,SMOTE
0.9259512417407154,0.8656716417910447,0.782608695652174,0.9473684210526315,0.8051948051948052,0.8571428571428571,5,0.47000000000000014,HeteroGATv2,SMOTE
0.9188034188034188,0.8888888888888888,0.8387096774193549,0.9122807017543859,0.8717948717948718,0.8739495798319328,1,0.4200000000000001,MOGAT,SMOTE
0.916437728937729,0.8805970149253731,0.8448275862068966,0.875,0.8846153846153846,0.8596491228070176,2,0.5300000000000002,MOGAT,SMOTE
0.8949175824175825,0.8432835820895522,0.7536231884057971,0.9285714285714286,0.782051282051282,0.832,3,0.4100000000000001,MOGAT,SMOTE
0.9445970695970697,0.9029850746268657,0.8524590163934426,0.9285714285714286,0.8846153846153846,0.8888888888888888,4,0.5600000000000003,MOGAT,SMOTE
0.923900660742766,0.8582089552238806,0.7878787878787878,0.9122807017543859,0.8181818181818182,0.8455284552845529,5,0.49000000000000016,MOGAT,SMOTE
0.7836257309941521,0.7185185185185186,0.6461538461538462,0.7368421052631579,0.7051282051282052,0.6885245901639344,1,0.5400000000000003,HyperTMO,SMOTE
0.8443223443223443,0.7761194029850746,0.696969696969697,0.8214285714285714,0.7435897435897436,0.7540983606557377,2,0.5500000000000003,HyperTMO,SMOTE
0.8186813186813187,0.753731343283582,0.676923076923077,0.7857142857142857,0.7307692307692307,0.7272727272727273,3,0.5400000000000003,HyperTMO,SMOTE
0.8440934065934066,0.7761194029850746,0.7241379310344828,0.75,0.7948717948717948,0.7368421052631579,4,0.5400000000000003,HyperTMO,SMOTE
0.8270676691729324,0.753731343283582,0.6875,0.7719298245614035,0.7402597402597403,0.7272727272727273,5,0.5400000000000003,HyperTMO,SMOTE
0.8409806567701305,0.7703703703703704,0.6911764705882353,0.8245614035087719,0.7307692307692307,0.752,1,0.46000000000000013,RGCN,SMOTE
0.9120879120879121,0.8731343283582089,0.8421052631578947,0.8571428571428571,0.8846153846153846,0.8495575221238938,2,0.5000000000000002,RGCN,SMOTE
0.8477564102564102,0.7985074626865671,0.7457627118644068,0.7857142857142857,0.8076923076923077,0.7652173913043478,3,0.5800000000000003,RGCN,SMOTE
0.9038461538461539,0.8656716417910447,0.7794117647058824,0.9464285714285714,0.8076923076923077,0.8548387096774194,4,0.4400000000000001,RGCN,SMOTE
0.8901799954431533,0.8507462686567164,0.8032786885245902,0.8596491228070176,0.8441558441558441,0.8305084745762712,5,0.49000000000000016,RGCN,SMOTE
0.9212775528565003,0.8962962962962963,0.8412698412698413,0.9298245614035088,0.8717948717948718,0.8833333333333333,1,0.5000000000000002,VEGN,SMOTE
